source_id,subzone,soil_order,soil_texture,soil_drainage,soil_depth,suitability_score,suitability_level,territorial_authority,area_m2,lat,lon,title_count
02d33361-4db9-49a7-aeb0-abb64c28a490,,Organic,Peaty,Very poorly drained,Deep,1.8,Marginal,Whakatane District,1395618.9261642348,-37.99838870925551,176.93824760908788,1
02d5e337-139f-4304-b61a-63d42a436b03,Pongakawa,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,66955.25549160363,-37.83448781051328,176.46360425139156,1
02ddfb16-d32c-446f-ba1a-ba96f285aa15,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,591060.5834541582,-38.1535587086533,177.1224323157643,1
02e1aea1-b208-498d-a94d-60bb87ef3b5e,,Gley,Sandy,Poorly drained,Deep,4.0,Marginal,Whakatane District,281061.1899381448,-38.052071597737886,176.75846502611645,1
02e3d1c6-f06e-4bc3-a413-212e381d7c18,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,59993.65843516402,-37.81049297507743,176.39295094605805,1
02e5331c-de6e-4018-88e5-98e121a82331,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,54459.02145175172,-37.7039031691063,175.98669713860585,1
02e77044-cf20-4e19-a1cc-c825d82dbc72,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,27509.23222198524,-37.654076303139526,175.98660504511298,1
02e84866-3f73-46ed-82b9-fcc3ba3c2bc8,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,14398.880884200284,-37.53513054994957,175.88474204575158,1
02eac598-368a-47dc-92db-511557238e77,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,426441.3752640015,-37.65651518983222,177.8751666528856,1
02f33a30-2031-405c-b99b-765e6b7f99da,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,794038.798860239,-37.62178434624605,175.89840840822905,1
02fb3e2e-138c-4ed4-a7b8-9190d997789e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,156655.27848123567,-37.75834935603421,176.09506022915124,1
02fbefa9-a49e-40a3-803e-1a889926c157,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,24501.08042645082,-37.69578523696293,176.04841949299268,1
02ffa316-47b7-4b68-a867-d3ed5636721c,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,20833.53802920633,-37.86116559580013,176.15716676359168,1
030a4261-6653-4215-9b7a-986bd11635b6,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Whakatane District,29665.761210743043,-37.942096863205634,176.7462131832496,1
030ebe1c-98d3-47b8-9623-6f8d61263aad,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,59866.30912218251,-37.7961342377546,176.13612369633717,1
030feb14-e75e-4548-b145-f713c0b6b3bb,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,24063.596727968543,-38.01868693855857,177.0889857225343,1
03111d74-6b45-4ff5-81b1-c52f2efed31a,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,86526.35740389343,-37.81680661045903,177.63715257818563,2
03117856-2e75-40e7-807d-06208d601d7a,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,12855.228514632794,-37.78403566382372,176.30439156360418,3
03187a68-b27a-408e-ba8d-03951ce92c93,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,23289.27416348178,-37.64570033935336,175.9196954124024,1
031a3d1e-baf3-4cf7-ac56-a113a700a85e,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Whakatane District,131822.4489910097,-38.01420094548544,176.81826809709588,1
031b3f80-70a5-426a-ad29-ace950b9df51,,Podzol,Sandy,Well drained,Deep,5.2,Good,Tauranga City,21906.0,-37.72952323090326,176.3500972106382,1
031e2d7a-b9bf-4586-a3dc-27fc28c3679e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,437899.21232775575,-37.76987144613668,176.1523385708181,1
031f3aaf-0741-4ebc-98c1-d298a3deaa7c,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,16565.232506136144,-37.71704837009924,175.99393677803403,1
03221d46-8c95-4bec-b97f-c98e198540d0,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,37907.42742857209,-37.77685902303379,176.402726236358,1
0322e042-c2ae-49f3-9f1d-a58317c105fd,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,86768.74276830902,-38.00338297601199,176.9529047422066,1
03244bbc-0a4d-46c1-aa22-e26598b5a6c0,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,78219.5727180187,-37.69368983472106,176.10898056511337,1
03273f56-bebd-4473-a418-71b6dd10fa48,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,74121.80597168198,-37.692420685798886,176.10071059126878,5
032bc739-dcb7-472a-9f24-e87b9dc4f791,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,22414.130628240207,-38.012472477176,177.1566217665152,1
03318109-2e13-43d7-8f73-ddecc1802706,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,71768.78067900243,-38.03257399240465,177.09890102035249,1
0335e10e-2b2d-45f2-bb7d-fafd54ef78b6,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,80662.05138683107,-37.70216443225397,175.96512837637115,1
0335e20d-ab02-4bf9-ab71-87962e023336,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,245027.92143669608,-37.46817786705668,175.92942678359643,1
033a76d4-b781-4cef-bb3f-60b0c7ec49e1,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,81486.93062509596,-37.74503739180758,176.22934958199463,1
033f2395-feaa-41c3-aad8-1950d5f4d391,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,30654.762481789105,-37.73499333633484,175.99701682181282,1
0341bec2-ac2a-4e4a-9325-426ea718956a,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,18640.599688127262,-37.99662294245352,177.19977360980798,1
034470ad-dc52-4529-a5bd-1d1748cafca3,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,282641.12864224415,-38.3944287145043,176.80657765057933,1
0344e121-c6cf-48b4-8f1f-15e74d16120a,,Recent,Loamy,Imperfectly drained,Deep,7.9,Good,Whakatane District,11527.16882521223,-37.9716852816393,176.96392363995932,1
034552c4-67b0-489f-84f8-aba7fc9e3749,,Recent,Sandy,Well drained,Shallow,5.7,Good,Whakatane District,10544.075592333153,-38.10833354577066,176.81589303377794,1
0349887d-d0a7-4dbb-9bd3-ab9bb942b23e,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,292946.8204383229,-38.36668534960667,176.77066681859887,1
0349a1fa-eddf-4aa8-bcd1-184918d80965,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,200589.64933127037,-37.87985553938508,176.54575218139172,1
034c8b44-5c24-4105-b23a-74fd8ebf5bb0,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,23563.91536361325,-38.01582904943406,177.155315778069,1
034e9026-362b-48a8-ba09-13da54d66300,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,288662.35232650663,-37.925648454294006,176.41982176892,1
034eb8a8-fec6-4ced-bbe7-ed6419265fb6,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,398962.45313272806,-38.44372298230289,176.7343669659676,1
03503030-1513-44e8-a99d-de1b7306e80e,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,382341.48459621,-38.03912581303094,176.63363005304572,1
035079aa-f9a2-45f7-a935-164f9a6df1fb,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,29916.323137633502,-37.629396964627794,175.92273666456958,1
03545771-0ee2-48e4-933a-b00b4188bc0c,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,36060.789601686665,-37.79256212033291,176.30767637868598,1
03560b9b-7799-42f2-bd26-4adee6a232b1,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,28212.68094494753,-37.801365314473365,176.08796344416717,1
03564303-3a72-4d88-9110-da4543ade47e,,Pumice,Loamy,Well drained,Moderately Deep,9.6,Excellent,Whakatane District,689604.6111170643,-37.97651112130544,176.9922098757485,2
035dd2e0-9e1f-498b-994c-c072955ed97f,,Podzol,Loamy,Well drained,Deep,7.2,Good,Western Bay of Plenty District,12713.804648887366,-37.73453217992221,175.98142360109304,1
036057af-cbbe-4885-b8e1-d746eecef136,,Gley,Clayey,Poorly drained,Deep,2.8,Marginal,Western Bay of Plenty District,33733.512260474265,-37.45445703393636,175.94635092266876,1
0367f17c-3e3b-450b-b5bb-8007da4eb920,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Whakatane District,84143.33070952479,-37.96583761202671,176.8332604495418,1
0369cd3d-75ba-4648-92f7-51d0d08fbaf3,,Raw,Sandy,Well drained,Deep,5.6,Good,Ōpōtiki District,44151.66508107408,-37.98936275556223,177.16241166248358,1
0371b487-4c3b-4f46-ae5d-bc2cf393f972,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,413587.0,-37.6374918137075,175.9874172420295,1
037fbcf2-cbc2-4ee8-af19-eba45e0b6503,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,309964.8962631593,-37.84601636292992,176.17157823745248,3
0382e815-98ce-45ff-9725-76261ea20f8b,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,40749.65857942309,-37.84273755471941,176.10858220639972,1
038d8b1b-2d2d-41f1-ae12-343d9b0677f0,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,162246.11427349626,-38.01424886374753,177.23316125471567,1
0390238f-e965-4168-a1e4-f84a7bec30ef,,Podzol,Loamy,Well drained,Deep,7.2,Good,Western Bay of Plenty District,14358.903314311809,-37.77356384365695,176.2340215898863,1
03903094-9e80-4c99-8d60-8e88b51c1fde,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,23918.59864929039,-37.82412686309471,176.39538903951097,1
03941efe-3ea6-4740-afe2-0c7fc5966d57,Pongakawa,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,14388.599905365892,-37.866033632506735,176.44592656676454,1
03946be4-953f-49de-839d-6739c248618c,,Recent,Sandy,Well drained,Shallow,5.7,Good,Whakatane District,157426.17298101497,-38.24554006632006,176.8290026030501,2
0395090f-142d-4989-bdcc-1a675937d4fb,,Raw,Sandy,Well drained,Deep,5.6,Good,Whakatane District,21749.268258681597,-37.91077801235353,176.85293832301835,1
039527bc-2c8f-4416-bd98-275f4722e8bf,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,1061882.6031011883,-37.64353884084279,177.89536300539032,1
039a7041-90af-4bab-9e2c-3b68898ed7b0,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,960233.6995232856,-37.91526232771799,176.16210681431863,1
03a5ba67-2ff8-456b-8d8b-114322357101,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Western Bay of Plenty District,72433.09154134977,-37.61840182318386,175.94965566325507,1
03a6b18a-1691-41c0-8955-594f3adea917,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,172542.75078867722,-38.03131085511647,176.79314267573716,1
03af6486-63ee-4c78-a492-64fa48dc9db9,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,80943.9849589765,-37.67254471261299,176.07464612390118,1
03b52f63-9ea7-49b2-bcd6-1ee0076ac127,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,16220.35401331447,-37.86575265390173,176.07504431259306,1
03b55e8f-b8c3-42be-9043-383dd6d01ac1,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Western Bay of Plenty District,65670.21808847912,-37.633392142380096,175.96575705393693,1
03b8bff2-f05c-4a7f-9108-56b550bf1b6f,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,73352.24645531268,-38.024589915506375,176.76619379312018,1
03b98d34-a720-4d21-a66f-469a29195566,,Podzol,Sandy,Well drained,Moderately Deep,4.8,Marginal,Whakatane District,19030.684631677206,-37.9752000094525,176.93118830715238,1
03c23c9a-4e64-4539-ab47-aef6e86d0413,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,28600.500884249806,-37.55526884728412,175.89629120583314,1
03c73c26-b01d-4817-ac33-52a2d75e86a9,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,10611.80132226646,-37.67298378467946,176.06172389388814,1
03cdee2e-72b5-4eb6-9f1f-fa451edc71db,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,38297.28416024821,-37.67650875766571,177.7820787561608,2
03d257ca-a9f5-4da7-b23b-5a3bc26ea714,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,53486.969893834415,-37.678225515670334,177.7780997104637,1
03d98b62-f30f-45ba-b2af-ad51e49ab225,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,54753.73300932535,-37.69450491639301,176.0713357433252,1
03ded341-892b-4770-aaaa-a656924da918,,Podzol,Sandy,Well drained,Deep,5.2,Good,Tauranga City,31397.195790843427,-37.724626450262754,176.33680330976287,49
03e5a396-e3af-4e96-aee1-99438b754acb,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,10799.366256850455,-37.83440922003893,176.30840515299337,1
03e6523f-4064-4455-be4b-d117e8b476ae,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,28646.0,-37.50629763492861,175.97088653043255,1
03e71550-3407-4d23-9d69-502b97cb5e97,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,24432.38390703313,-37.42071812747692,175.90938666823615,1
03e7bc73-da15-42a7-ae34-75a2c2312d43,Tauranga,Gley,Loamy,Poorly drained,Deep,6.0,Good,Tauranga City,315589.7690012955,-37.72230305026597,176.1194114960032,2
03eadc31-dbe2-4c93-8ab6-9d245e315a79,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,29563.91286179858,-37.71813153390861,176.0427289807393,1
03ee2a01-7fca-4d4c-8d80-3a7dd89df8f3,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,93463.67298253998,-37.82210492984623,176.00584533668916,1
03f11087-dddf-47d4-99ac-81dbd5f1bf6c,,Recent,Sandy,Well drained,Shallow,5.7,Good,Whakatane District,96620.0,-38.46254602401664,176.7000534585573,1
03f26142-cdd5-4a5f-802c-1f4ceef62752,Pongakawa,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,44609.47671913538,-37.84780223315239,176.45051618850718,1
03f2c4f7-c9b2-4183-b9d4-5455338347f2,Katikati,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,21734.096935432404,-37.5475144202916,175.950227872808,1
04020b4f-44a5-4d0e-8bf4-f66dad7c5e3a,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,87818.0,-37.86196248010158,176.55438728259773,1
04064fae-0a16-49e8-9370-07719f1e5c4b,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,93483.26710076023,-37.822860784498296,176.33936224958205,1
040a6c7c-b416-4485-b5ba-c259ca5735dc,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,138815.19314061952,-37.54845545559021,175.90047776261514,1
040db86c-5c83-44f7-90fb-8a29f92ca282,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,30106.684619257423,-37.792035179989846,177.660105893699,1
04104530-ecc0-4884-b2b6-937b6d5bbff4,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,42933.85752503141,-38.011516268268906,176.7150030395856,1
04111616-e086-42fb-a2dd-09bd4215615b,,Podzol,Sandy,Well drained,Deep,5.2,Good,Tauranga City,11457.778761458569,-37.72135095259685,176.3306851945286,1
041192b5-1268-47a5-a244-3c468aed9bce,,Podzol,Sandy,Well drained,Moderately Deep,4.8,Marginal,Whakatane District,51333.40041088509,-37.97533531582167,176.94775084563574,1
04130380-9ca3-44b5-bc97-bfa0927b800c,Pongakawa,Gley,Sandy,Poorly drained,Deep,4.0,Marginal,Western Bay of Plenty District,40515.24939905724,-37.80364831165809,176.44839936093928,1
0416ba30-23ec-4d66-9445-eaf94099616d,,Recent,Sandy,Well drained,Deep,6.4,Good,Whakatane District,53228.695601314495,-37.97238438061155,176.76671034294415,1
041c3431-b946-4842-a932-d251a6e33c2a,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,39141.66922746971,-37.42292942773647,175.95506207615824,1
041d93e2-4628-4ddf-a1ca-20a27a270225,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,13572.337183527185,-37.57038991046522,175.9166973091488,1
041f38eb-1a4a-42ba-89dd-4d53673b8cdf,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,20909.101646186973,-38.002620528410766,176.90720426675443,1
04235d68-9a33-45c4-957a-7d8d9e26f9d4,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,36589.83525595214,-37.78265868189257,176.127888217363,1
04261475-8226-4902-90f8-207689b1b4ad,,Raw,Sandy,Well drained,Deep,5.6,Good,Ōpōtiki District,21971.44543989676,-37.99377379324556,177.24346758052135,1
04263b6d-e2a1-47a8-b7be-839e499fe18c,,Raw,Sandy,Well drained,Deep,5.6,Good,Tauranga City,20029.3385418843,-37.68213722134494,176.252807663046,26
0429b283-22cb-4ff7-98d3-e80c4102777d,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,116322.99558872392,-38.16271579782103,176.9877351406665,1
0429f924-c608-44c6-9691-560554b8904e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,47265.08843375136,-37.72470010381717,176.08311055526994,1
042ff1c6-4a5b-4046-acc2-c379adff0b61,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,29843.287784411947,-37.74615047474224,177.6859417570928,1
04314457-a4e5-49ea-ac7a-754d104960d8,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,43636.99194102259,-37.75313951388157,176.07715938788576,1
04361a59-6c29-4eca-a302-74b6555603fd,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,10709.445200882936,-38.05121373793078,177.07478321153445,1
04386133-808f-42b8-aaf4-ec46fa09955b,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,155777.26515155664,-37.67763065237986,176.0198343888814,1
043ba1c7-6163-4a2c-84bb-3be3b3a52a0c,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,58712.71922203514,-37.6867826156811,176.0524336117802,1
04411f7d-ed63-43c2-8d08-1c64f48dacd5,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,86539.08093124174,-37.58067056222139,177.99669115159946,1
0445bc90-e32f-41cd-97ce-2d61b561c842,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,91550.45559395516,-37.68526600534604,175.93393598340444,1
0447ebf2-6772-4b2d-9de3-ddc73f8bc5af,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,111319.0,-37.68327813450303,176.04541537456137,1
044e5f70-ec98-4a6b-83b1-c49bd4a644d2,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,42632.01240441576,-37.85331120755874,176.08077735962186,1
044e8af9-89be-4e3b-a105-197ac8c4c39a,Te Puke,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,11280.340855207558,-37.8403065967038,176.2544700503366,1
044fa755-4eef-4b0b-9590-e7a94e0f9c0a,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Whakatane District,399857.3499579192,-37.85765447487999,176.6168694998821,1
044fdf04-b346-409a-9782-a7d83499c79f,,Recent,Sandy,Well drained,Shallow,5.7,Good,Whakatane District,41494.80096360276,-38.02858127690612,176.74148325968423,1
0450335f-410d-4754-9ddf-dc5eca3c95b0,,Raw,Sandy,Well drained,Deep,5.6,Good,Whakatane District,168395.76966194212,-37.91488762956767,176.88543128864336,1
0458bc5e-b993-4144-9e80-b7009390ae4a,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,63050.73965178319,-37.80878210071306,176.0771773015972,1
046369fd-bd0e-44e3-aafe-a334362c6cd3,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,96450.36853180172,-38.47487880781723,176.75378433503124,1
046514f3-fb48-4545-a213-102172a36486,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,18993.8061387334,-37.789770035600704,176.35636517028036,1
046c2036-f496-4c75-9346-39b0aac5289e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,54742.58824338454,-37.6931068785597,176.03212146472512,1
046e6752-9f5d-4e79-ab83-d847154bea34,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,100820.4620566905,-37.53503139000796,175.87738626143818,1
04715242-8144-445a-a6e3-5e8eab01d77f,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Tauranga City,25917.23521412933,-37.69104605760256,176.23686996351867,3
0474de73-f3a4-462f-a8d1-255f3fdc3a30,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,27845.92649809644,-37.680365044762745,176.11291585581174,4
0476f085-512d-4b7a-ad52-0fe19a6510db,,Recent,Loamy,Well drained,Deep,8.4,Excellent,Whakatane District,33184.51794486312,-38.02923560515158,177.0008311830016,1
047c0df5-fe73-4113-9e34-3895a526161c,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Western Bay of Plenty District,378130.1061237,-37.78802833553827,176.50087743519978,1
0485fcba-9900-4e19-9deb-a185fc3eb9b4,,Recent,Sandy,Imperfectly drained,Deep,5.9,Good,Ōpōtiki District,10768.896176382445,-37.9914528296165,177.34897113268124,1
048b0465-35d6-4cb5-b146-0e26364ce0cc,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,42645.35812595301,-37.679483339064745,175.9990329393412,1
048bfaf6-1302-4cb5-b864-0d94c6c8473a,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Tauranga City,16001.587503757784,-37.71349058822898,176.25541813826214,1
0493d08e-6a4f-4e2c-8b38-2dc9fb258ff2,Tauranga,Raw,Sandy,Poorly drained,Deep,4.8,Marginal,Tauranga City,16530.432813617568,-37.70540223937983,176.14670363731398,2
0495cbb3-3f3a-43a6-9a08-510ac991c391,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,80003.74865797041,-37.58810559525309,176.0409034346724,1
0496818d-22f1-4dd1-b87e-7d0b0a50bab2,,Brown,Loamy,Well drained,Deep,8.4,Excellent,Ōpōtiki District,22832.0,-37.78750854949436,177.65499882569074,1
04979d95-204b-48e1-a39f-ebc26860d5ff,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,21467.366402611136,-37.68424420127651,176.07268797930672,1
0499db03-6adc-49fa-9d57-4d42f0ad166c,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,21122.0,-37.43637156473309,175.9428509055906,1
04ac46c9-5c07-46e3-a89d-2cb1826bfe55,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,17882.498871646567,-37.81735666349747,176.42387638000477,1
04af4cbe-b2a7-4d15-b154-cf59717ea6fa,,Recent,Sandy,Well drained,Deep,6.4,Good,Whakatane District,74991.37748825754,-37.98495656376948,177.05792971917333,1
04afde1a-a45d-4d24-8600-24c6130741c0,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Western Bay of Plenty District,15641.60269107166,-37.60396292470074,176.07874247118556,1
04b04e7c-7285-4111-afc2-64f002adb0e0,,Pumice,Loamy,Imperfectly drained,Deep,9.5,Excellent,Western Bay of Plenty District,18191.01088315636,-37.787822614528274,176.37329304805013,1
04b0ae87-cf82-496b-9fc2-2d8e0e8b6c0c,Te Puke,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Western Bay of Plenty District,51818.37705358313,-37.78656912344714,176.29574995180366,1
04b4bc0a-ed27-4df0-b46a-2bd95f3eb277,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,80698.95305319544,-37.99865828108312,177.22519203382066,1
04b72550-58f6-4754-ad46-b0fc982488b1,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,579743.4032629608,-37.87656861913948,176.14421892624648,3
04ba0434-4f7a-4c5f-a4a6-73deef79c3b9,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,13873.485156908631,-37.67141626684752,175.98065119492802,1
04bbe5da-4202-4e65-9115-82dc3ce4223f,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,115007.0326258574,-37.71840522225818,176.21146911838483,1
04bd9c9c-302f-453b-bce1-b6b01c945b65,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,94984.0,-37.58698915659484,175.915635763238,1
04c510c4-4c25-4207-bcb5-36eefa8fed06,,Recent,Loamy,Imperfectly drained,Deep,7.9,Good,Whakatane District,70839.17206846336,-37.9686062633948,176.9546904517826,1
04c7e4ba-9592-4b1b-b67f-a94f08a8e251,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,321624.1429381415,-37.74404408918021,176.17562716716466,5
04c86fce-496f-4ddd-a8ef-6231a29f9143,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,15571.0,-37.69671020807478,176.00367183359447,1
04c8cedd-6f46-4eaa-a88f-080b48311615,,Gley,Sandy,Poorly drained,Deep,4.0,Marginal,Whakatane District,59849.93455860205,-38.02001490826122,176.8413318085367,1
04cd980c-eeac-487c-9cf4-1fa0b3b37b10,Tauranga,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Tauranga City,108604.31077882144,-37.69929217236965,176.12966189009632,19
04d1cb13-9ee1-43e0-8437-1aa240fd01fc,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,393960.5094215554,-38.1041061516568,176.81520071561107,1
04d4f085-7a87-4a4b-85ec-5c45c2462d4e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,37016.23058299808,-37.59339613826949,175.87642011315896,1
04d9714f-7b41-4d21-a943-f4c53ee77770,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,48337.00626566287,-38.04507519837801,177.10023958990237,1
